,League,Year,Date,Time,H_Code,H_Team,A_Code,A_Team,H_Goals,A_Goals,Result
21430,mls,2020,13/12/2020,01:30,CLB,Columbus Crew,SEA,Seattle Sounders,3,0,H
21431,mls,2021,17/04/2021,01:00,HOU,Houston Dynamo,SJ,San Jose Earthquakes,2,1,H
21432,mls,2021,17/04/2021,02:30,SEA,Seattle Sounders,MIN,Minnesota United,4,0,H
21433,mls,2021,17/04/2021,19:00,MTL,CF Montreal,TOR,Toronto FC,4,2,H
21434,mls,2021,17/04/2021,20:00,ORL,Orlando City,ATL,Atlanta Utd,0,0,D
21435,mls,2021,17/04/2021,23:00,LAFC,Los Angeles FC,ATX,Austin FC,2,0,H
21436,mls,2021,18/04/2021,01:00,DC,DC United,NYC,New York City,2,1,H
21437,mls,2021,18/04/2021,01:00,DAL,FC Dallas,COL,Colorado Rapids,0,0,D
21438,mls,2021,18/04/2021,01:00,NY,New York Red Bulls,SKC,Sporting Kansas City,1,2,A
21439,mls,2021,18/04/2021,01:30,CHI,Chicago Fire,NE,New England Revolution,2,2,D
21440,mls,2021,18/04/2021,01:30,NSH,Nashville SC,CIN,FC Cincinnati,2,2,D
21441,mls,2021,18/04/2021,20:00,MIA,Inter Miami,LA,Los Angeles Galaxy,2,3,A
21442,mls,2021,18/04/2021,22:30,CLB,Columbus Crew,PHI,Philadelphia Union,0,0,D
21443,mls,2021,19/04/2021,03:00,VAN,Vancouver Whitecaps,POR,Portland Timbers,1,0,H
21444,mls,2021,24/04/2021,00:30,SKC,Sporting Kansas City,ORL,Orlando City,1,1,D
21445,mls,2021,24/04/2021,18:00,NYC,New York City,CIN,FC Cincinnati,5,0,H
21446,mls,2021,24/04/2021,19:00,NSH,Nashville SC,MTL,CF Montreal,2,2,D
21447,mls,2021,24/04/2021,20:00,TOR,Toronto FC,VAN,Vancouver Whitecaps,2,2,D
21448,mls,2021,24/04/2021,20:30,SJ,San Jose Earthquakes,DAL,FC Dallas,3,1,H
21449,mls,2021,24/04/2021,23:00,LAFC,Los Angeles FC,SEA,Seattle Sounders,1,1,D
21450,mls,2021,25/04/2021,01:00,ATL,Atlanta Utd,CHI,Chicago Fire,3,1,H
21451,mls,2021,25/04/2021,01:00,MIN,Minnesota United,RSL,Real Salt Lake,1,2,A
21452,mls,2021,25/04/2021,01:00,NE,New England Revolution,DC,DC United,1,0,H
21453,mls,2021,25/04/2021,01:00,PHI,Philadelphia Union,MIA,Inter Miami,1,2,A
21454,mls,2021,25/04/2021,02:00,COL,Colorado Rapids,ATX,Austin FC,1,3,A
21455,mls,2021,25/04/2021,03:30,POR,Portland Timbers,HOU,Houston Dynamo,2,1,H
21456,mls,2021,25/04/2021,22:30,LA,Los Angeles Galaxy,NY,New York Red Bulls,3,2,H
21457,mls,2021,01/05/2021,18:00,NY,New York Red Bulls,CHI,Chicago Fire,2,0,H
21458,mls,2021,01/05/2021,19:00,RSL,Real Salt Lake,SKC,Sporting Kansas City,3,1,H
21459,mls,2021,01/05/2021,20:00,MTL,CF Montreal,CLB,Columbus Crew,0,0,D
21460,mls,2021,01/05/2021,20:30,HOU,Houston Dynamo,LAFC,Los Angeles FC,1,1,D
21461,mls,2021,02/05/2021,00:00,NE,New England Revolution,ATL,Atlanta Utd,2,1,H
21462,mls,2021,02/05/2021,00:30,ORL,Orlando City,CIN,FC Cincinnati,3,0,H
21463,mls,2021,02/05/2021,00:30,PHI,Philadelphia Union,NYC,New York City,0,2,A
21464,mls,2021,02/05/2021,01:00,DAL,FC Dallas,POR,Portland Timbers,4,1,H
21465,mls,2021,02/05/2021,01:00,MIN,Minnesota United,ATX,Austin FC,0,1,A
21466,mls,2021,02/05/2021,04:00,SJ,San Jose Earthquakes,DC,DC United,4,1,H
21467,mls,2021,02/05/2021,18:00,NSH,Nashville SC,MIA,Inter Miami,0,0,D
21468,mls,2021,03/05/2021,02:00,SEA,Seattle Sounders,LA,Los Angeles Galaxy,3,0,H
21469,mls,2021,03/05/2021,03:00,VAN,Vancouver Whitecaps,COL,Colorado Rapids,0,1,A
21470,mls,2021,08/05/2021,02:30,RSL,Real Salt Lake,SJ,San Jose Earthquakes,1,2,A
21471,mls,2021,08/05/2021,18:00,CHI,Chicago Fire,PHI,Philadelphia Union,0,2,A
21472,mls,2021,08/05/2021,18:00,NY,New York Red Bulls,TOR,Toronto FC,2,0,H
21473,mls,2021,08/05/2021,18:30,CLB,Columbus Crew,DC,DC United,3,1,H
21474,mls,2021,08/05/2021,18:30,NSH,Nashville SC,NE,New England Revolution,2,0,H
21475,mls,2021,08/05/2021,20:00,VAN,Vancouver Whitecaps,MTL,CF Montreal,2,0,H
21476,mls,2021,08/05/2021,20:30,DAL,FC Dallas,HOU,Houston Dynamo,1,1,D
21477,mls,2021,08/05/2021,23:00,ORL,Orlando City,NYC,New York City,1,1,D
21478,mls,2021,09/05/2021,01:00,LA,Los Angeles Galaxy,LAFC,Los Angeles FC,2,1,H
21479,mls,2021,09/05/2021,03:00,COL,Colorado Rapids,MIN,Minnesota United,3,2,H
21480,mls,2021,09/05/2021,18:00,MIA,Inter Miami,ATL,Atlanta Utd,1,1,D
21481,mls,2021,09/05/2021,20:00,POR,Portland Timbers,SEA,Seattle Sounders,1,2,A
21482,mls,2021,10/05/2021,00:30,SKC,Sporting Kansas City,ATX,Austin FC,2,1,H
21483,mls,2021,13/05/2021,00:00,TOR,Toronto FC,CLB,Columbus Crew,2,0,H
21484,mls,2021,13/05/2021,00:30,MIA,Inter Miami,MTL,CF Montreal,0,2,A
21485,mls,2021,13/05/2021,00:30,PHI,Philadelphia Union,NE,New England Revolution,1,1,D
21486,mls,2021,13/05/2021,01:30,HOU,Houston Dynamo,SKC,Sporting Kansas City,1,0,H
21487,mls,2021,13/05/2021,02:00,MIN,Minnesota United,VAN,Vancouver Whitecaps,1,0,H
21488,mls,2021,13/05/2021,03:30,SJ,San Jose Earthquakes,SEA,Seattle Sounders,0,1,A
21489,mls,2021,14/05/2021,01:00,DC,DC United,CHI,Chicago Fire,1,0,H
21490,mls,2021,15/05/2021,18:00,NYC,New York City,TOR,Toronto FC,1,1,D
21491,mls,2021,15/05/2021,20:30,LA,Los Angeles Galaxy,ATX,Austin FC,2,0,H
21492,mls,2021,16/05/2021,00:00,ATL,Atlanta Utd,MTL,CF Montreal,1,0,H
21493,mls,2021,16/05/2021,00:30,PHI,Philadelphia Union,NY,New York Red Bulls,1,0,H
21494,mls,2021,16/05/2021,01:00,MIN,Minnesota United,DAL,FC Dallas,1,0,H
21495,mls,2021,16/05/2021,02:00,COL,Colorado Rapids,HOU,Houston Dynamo,3,1,H
21496,mls,2021,16/05/2021,02:30,RSL,Real Salt Lake,NSH,Nashville SC,0,0,D
21497,mls,2021,16/05/2021,03:00,SJ,San Jose Earthquakes,POR,Portland Timbers,0,2,A
21498,mls,2021,16/05/2021,19:00,SKC,Sporting Kansas City,VAN,Vancouver Whitecaps,3,0,H
21499,mls,2021,16/05/2021,21:00,CIN,FC Cincinnati,MIA,Inter Miami,2,3,A
21500,mls,2021,16/05/2021,23:00,NE,New England Revolution,CLB,Columbus Crew,1,0,H
21501,mls,2021,17/05/2021,01:00,DC,DC United,ORL,Orlando City,0,1,A
21502,mls,2021,17/05/2021,02:30,SEA,Seattle Sounders,LAFC,Los Angeles FC,2,0,H
21503,mls,2021,22/05/2021,18:00,MTL,CF Montreal,CIN,FC Cincinnati,1,2,A
21504,mls,2021,22/05/2021,20:30,POR,Portland Timbers,LA,Los Angeles Galaxy,3,0,H
21505,mls,2021,22/05/2021,23:00,CHI,Chicago Fire,MIA,Inter Miami,1,0,H
21506,mls,2021,23/05/2021,00:00,ORL,Orlando City,TOR,Toronto FC,1,0,H
21507,mls,2021,23/05/2021,00:30,NYC,New York City,CLB,Columbus Crew,1,2,A
21508,mls,2021,23/05/2021,01:00,DAL,FC Dallas,RSL,Real Salt Lake,2,2,D
21509,mls,2021,23/05/2021,01:00,NE,New England Revolution,NY,New York Red Bulls,3,1,H
21510,mls,2021,23/05/2021,02:00,HOU,Houston Dynamo,VAN,Vancouver Whitecaps,2,1,H
21511,mls,2021,23/05/2021,03:00,SJ,San Jose Earthquakes,SKC,Sporting Kansas City,1,3,A
21512,mls,2021,23/05/2021,03:30,LAFC,Los Angeles FC,COL,Colorado Rapids,2,1,H
21513,mls,2021,23/05/2021,21:30,SEA,Seattle Sounders,ATL,Atlanta Utd,1,1,D
21514,mls,2021,24/05/2021,00:15,DC,DC United,PHI,Philadelphia Union,0,1,A
21515,mls,2021,24/05/2021,02:00,NSH,Nashville SC,ATX,Austin FC,1,0,H
21516,mls,2021,29/05/2021,18:00,CHI,Chicago Fire,MTL,CF Montreal,0,1,A
21517,mls,2021,29/05/2021,18:00,NY,New York Red Bulls,ORL,Orlando City,2,1,H
21518,mls,2021,29/05/2021,20:00,CLB,Columbus Crew,TOR,Toronto FC,2,1,H
21519,mls,2021,29/05/2021,20:00,CIN,FC Cincinnati,NE,New England Revolution,0,1,A
21520,mls,2021,29/05/2021,20:30,ATL,Atlanta Utd,NSH,Nashville SC,2,2,D
21521,mls,2021,29/05/2021,22:00,LAFC,Los Angeles FC,NYC,New York City,1,2,A
21522,mls,2021,30/05/2021,00:00,LA,Los Angeles Galaxy,SJ,San Jose Earthquakes,1,0,H
21523,mls,2021,30/05/2021,01:00,MIA,Inter Miami,DC,DC United,0,3,A
21524,mls,2021,30/05/2021,01:30,SKC,Sporting Kansas City,HOU,Houston Dynamo,3,2,H
21525,mls,2021,30/05/2021,02:00,COL,Colorado Rapids,DAL,FC Dallas,3,0,H
21526,mls,2021,30/05/2021,02:30,RSL,Real Salt Lake,MIN,Minnesota United,1,1,D
21527,mls,2021,31/05/2021,00:00,PHI,Philadelphia Union,POR,Portland Timbers,3,0,H
21528,mls,2021,31/05/2021,02:30,SEA,Seattle Sounders,ATX,Austin FC,0,0,D
21529,mls,2021,12/06/2021,20:00,SKC,Sporting Kansas City,ATX,Austin FC,1,1,D
21530,mls,2021,19/06/2021,01:00,NY,New York Red Bulls,NSH,Nashville SC,2,0,H
21531,mls,2021,19/06/2021,03:00,RSL,Real Salt Lake,VAN,Vancouver Whitecaps,3,1,H
21532,mls,2021,20/06/2021,00:30,CLB,Columbus Crew,CHI,Chicago Fire,2,0,H
21533,mls,2021,20/06/2021,00:30,CIN,FC Cincinnati,COL,Colorado Rapids,0,2,A
21534,mls,2021,20/06/2021,00:30,NYC,New York City,NE,New England Revolution,2,3,A
21535,mls,2021,20/06/2021,00:30,TOR,Toronto FC,ORL,Orlando City,2,3,A
21536,mls,2021,20/06/2021,01:00,DC,DC United,MIA,Inter Miami,1,0,H
21537,mls,2021,20/06/2021,01:30,DAL,FC Dallas,MIN,Minnesota United,1,1,D
21538,mls,2021,20/06/2021,02:00,ATX,Austin FC,SJ,San Jose Earthquakes,0,0,D
21539,mls,2021,20/06/2021,02:00,LA,Los Angeles Galaxy,SEA,Seattle Sounders,1,2,A
21540,mls,2021,20/06/2021,03:30,POR,Portland Timbers,SKC,Sporting Kansas City,2,1,H
21541,mls,2021,20/06/2021,04:00,LAFC,Los Angeles FC,HOU,Houston Dynamo,1,1,D
21542,mls,2021,20/06/2021,19:00,ATL,Atlanta Utd,PHI,Philadelphia Union,2,2,D
21543,mls,2021,23/06/2021,00:30,ORL,Orlando City,SJ,San Jose Earthquakes,5,0,H
21544,mls,2021,24/06/2021,00:00,NE,New England Revolution,NY,New York Red Bulls,3,2,H
21545,mls,2021,24/06/2021,00:30,NYC,New York City,ATL,Atlanta Utd,1,0,H
21546,mls,2021,24/06/2021,00:30,PHI,Philadelphia Union,CLB,Columbus Crew,1,0,H
21547,mls,2021,24/06/2021,01:00,CHI,Chicago Fire,CIN,FC Cincinnati,0,1,A
21548,mls,2021,24/06/2021,01:00,MTL,CF Montreal,DC,DC United,0,0,D
21549,mls,2021,24/06/2021,01:00,MIN,Minnesota United,ATX,Austin FC,2,0,H
21550,mls,2021,24/06/2021,01:30,HOU,Houston Dynamo,POR,Portland Timbers,2,2,D
21551,mls,2021,24/06/2021,01:30,NSH,Nashville SC,TOR,Toronto FC,3,2,H
21552,mls,2021,24/06/2021,01:30,SKC,Sporting Kansas City,COL,Colorado Rapids,3,1,H
21553,mls,2021,24/06/2021,03:00,SEA,Seattle Sounders,RSL,Real Salt Lake,2,1,H
21554,mls,2021,24/06/2021,03:30,LAFC,Los Angeles FC,DAL,FC Dallas,2,0,H
21555,mls,2021,24/06/2021,03:30,VAN,Vancouver Whitecaps,LA,Los Angeles Galaxy,1,2,A
21556,mls,2021,26/06/2021,01:00,MIA,Inter Miami,ORL,Orlando City,1,2,A
21557,mls,2021,26/06/2021,22:30,SKC,Sporting Kansas City,LAFC,Los Angeles FC,2,1,H
21558,mls,2021,27/06/2021,00:00,TOR,Toronto FC,CIN,FC Cincinnati,0,2,A
21559,mls,2021,27/06/2021,01:00,CHI,Chicago Fire,PHI,Philadelphia Union,3,3,D
21560,mls,2021,27/06/2021,01:00,RSL,Real Salt Lake,HOU,Houston Dynamo,1,1,D
21561,mls,2021,27/06/2021,01:30,NSH,Nashville SC,MTL,CF Montreal,1,1,D
21562,mls,2021,27/06/2021,02:00,SEA,Seattle Sounders,VAN,Vancouver Whitecaps,2,2,D
21563,mls,2021,27/06/2021,03:00,SJ,San Jose Earthquakes,LA,Los Angeles Galaxy,1,3,A
21564,mls,2021,27/06/2021,04:30,POR,Portland Timbers,MIN,Minnesota United,0,1,A
21565,mls,2021,27/06/2021,20:30,ATL,Atlanta Utd,NY,New York Red Bulls,0,0,D
21566,mls,2021,27/06/2021,23:00,NYC,New York City,DC,DC United,2,1,H
21567,mls,2021,28/06/2021,01:00,ATX,Austin FC,CLB,Columbus Crew,0,0,D
21568,mls,2021,28/06/2021,02:00,DAL,FC Dallas,NE,New England Revolution,2,1,H
21569,mls,2021,02/07/2021,02:30,ATX,Austin FC,POR,Portland Timbers,4,1,H
21570,mls,2021,03/07/2021,22:00,CLB,Columbus Crew,NE,New England Revolution,2,2,D
21571,mls,2021,03/07/2021,22:30,DC,DC United,TOR,Toronto FC,7,1,H
21572,mls,2021,04/07/2021,00:30,MTL,CF Montreal,MIA,Inter Miami,1,0,H
21573,mls,2021,04/07/2021,00:30,ORL,Orlando City,NY,New York Red Bulls,1,2,A
21574,mls,2021,04/07/2021,01:00,CHI,Chicago Fire,ATL,Atlanta Utd,3,0,H
21575,mls,2021,04/07/2021,01:00,MIN,Minnesota United,SJ,San Jose Earthquakes,2,2,D
21576,mls,2021,04/07/2021,01:00,NSH,Nashville SC,PHI,Philadelphia Union,1,0,H
21577,mls,2021,04/07/2021,01:30,HOU,Houston Dynamo,CIN,FC Cincinnati,1,1,D
21578,mls,2021,04/07/2021,03:00,RSL,Real Salt Lake,LAFC,Los Angeles FC,0,1,A
21579,mls,2021,05/07/2021,01:30,DAL,FC Dallas,VAN,Vancouver Whitecaps,2,2,D
21580,mls,2021,05/07/2021,02:00,COL,Colorado Rapids,SEA,Seattle Sounders,1,1,D
21581,mls,2021,05/07/2021,03:30,LA,Los Angeles Galaxy,SKC,Sporting Kansas City,0,2,A
21582,mls,2021,08/07/2021,00:00,NE,New England Revolution,TOR,Toronto FC,2,3,A
21583,mls,2021,08/07/2021,00:30,MTL,CF Montreal,NYC,New York City,2,1,H
21584,mls,2021,08/07/2021,01:00,CHI,Chicago Fire,ORL,Orlando City,3,1,H
21585,mls,2021,08/07/2021,02:00,ATX,Austin FC,LAFC,Los Angeles FC,0,2,A
21586,mls,2021,08/07/2021,02:00,COL,Colorado Rapids,MIN,Minnesota United,2,0,H
21587,mls,2021,08/07/2021,02:00,SEA,Seattle Sounders,HOU,Houston Dynamo,2,0,H
21588,mls,2021,08/07/2021,03:00,VAN,Vancouver Whitecaps,RSL,Real Salt Lake,0,4,A
21589,mls,2021,08/07/2021,03:30,LA,Los Angeles Galaxy,DAL,FC Dallas,3,1,H
21590,mls,2021,09/07/2021,01:00,NY,New York Red Bulls,PHI,Philadelphia Union,1,1,D
21591,mls,2021,09/07/2021,01:30,NSH,Nashville SC,ATL,Atlanta Utd,2,2,D
21592,mls,2021,10/07/2021,00:30,CIN,FC Cincinnati,CLB,Columbus Crew,2,2,D
21593,mls,2021,17/07/2021,22:00,ATL,Atlanta Utd,NE,New England Revolution,0,1,A
21594,mls,2021,18/07/2021,00:30,MTL,CF Montreal,CIN,FC Cincinnati,5,4,H
21595,mls,2021,18/07/2021,00:30,CLB,Columbus Crew,NYC,New York City,2,1,H
21596,mls,2021,18/07/2021,00:30,PHI,Philadelphia Union,DC,DC United,2,1,H
21597,mls,2021,18/07/2021,00:30,TOR,Toronto FC,ORL,Orlando City,1,1,D
21598,mls,2021,18/07/2021,01:30,NSH,Nashville SC,CHI,Chicago Fire,5,1,H
21599,mls,2021,18/07/2021,02:00,COL,Colorado Rapids,SJ,San Jose Earthquakes,1,1,D
21600,mls,2021,18/07/2021,03:00,VAN,Vancouver Whitecaps,LA,Los Angeles Galaxy,2,1,H
21601,mls,2021,18/07/2021,03:30,LAFC,Los Angeles FC,RSL,Real Salt Lake,2,1,H
21602,mls,2021,18/07/2021,03:30,POR,Portland Timbers,DAL,FC Dallas,1,0,H
21603,mls,2021,18/07/2021,19:00,MIN,Minnesota United,SEA,Seattle Sounders,1,0,H
21604,mls,2021,21/07/2021,03:00,VAN,Vancouver Whitecaps,HOU,Houston Dynamo,0,0,D
21605,mls,2021,22/07/2021,00:30,CLB,Columbus Crew,NSH,Nashville SC,0,0,D
21606,mls,2021,22/07/2021,00:30,MIA,Inter Miami,NE,New England Revolution,0,5,A
21607,mls,2021,22/07/2021,00:30,NYC,New York City,MTL,CF Montreal,1,0,H
21608,mls,2021,22/07/2021,00:30,TOR,Toronto FC,NY,New York Red Bulls,1,1,D
21609,mls,2021,22/07/2021,01:00,CHI,Chicago Fire,DC,DC United,2,2,D
21610,mls,2021,22/07/2021,01:00,CIN,FC Cincinnati,ATL,Atlanta Utd,1,1,D
21611,mls,2021,22/07/2021,01:30,SKC,Sporting Kansas City,SJ,San Jose Earthquakes,1,1,D
21612,mls,2021,22/07/2021,02:00,COL,Colorado Rapids,DAL,FC Dallas,2,0,H
21613,mls,2021,22/07/2021,03:00,RSL,Real Salt Lake,LA,Los Angeles Galaxy,2,2,D
21614,mls,2021,22/07/2021,03:30,POR,Portland Timbers,LAFC,Los Angeles FC,2,1,H
21615,mls,2021,23/07/2021,00:30,ORL,Orlando City,PHI,Philadelphia Union,2,1,H
21616,mls,2021,23/07/2021,02:30,ATX,Austin FC,SEA,Seattle Sounders,0,1,A
21617,mls,2021,24/07/2021,20:30,ATL,Atlanta Utd,CLB,Columbus Crew,0,1,A
21618,mls,2021,25/07/2021,01:00,CHI,Chicago Fire,TOR,Toronto FC,1,2,A
21619,mls,2021,25/07/2021,01:00,MIN,Minnesota United,POR,Portland Timbers,2,1,H
21620,mls,2021,25/07/2021,01:30,DAL,FC Dallas,LA,Los Angeles Galaxy,4,0,H
21621,mls,2021,25/07/2021,01:30,NSH,Nashville SC,CIN,FC Cincinnati,3,0,H
21622,mls,2021,25/07/2021,03:00,RSL,Real Salt Lake,COL,Colorado Rapids,3,0,H
21623,mls,2021,25/07/2021,03:00,SJ,San Jose Earthquakes,HOU,Houston Dynamo,1,1,D
21624,mls,2021,25/07/2021,03:30,LAFC,Los Angeles FC,VAN,Vancouver Whitecaps,2,2,D
21625,mls,2021,25/07/2021,23:00,NE,New England Revolution,MTL,CF Montreal,2,1,H
21626,mls,2021,25/07/2021,23:00,NYC,New York City,ORL,Orlando City,5,0,H
21627,mls,2021,26/07/2021,00:30,MIA,Inter Miami,PHI,Philadelphia Union,1,1,D
21628,mls,2021,26/07/2021,01:00,DC,DC United,NY,New York Red Bulls,1,0,H
21629,mls,2021,26/07/2021,02:00,SEA,Seattle Sounders,SKC,Sporting Kansas City,1,3,A
21630,mls,2021,29/07/2021,03:30,LAFC,Los Angeles FC,MIN,Minnesota United,2,2,D
21631,mls,2021,31/07/2021,00:30,NYC,New York City,CLB,Columbus Crew,4,1,H
21632,mls,2021,31/07/2021,01:00,ORL,Orlando City,ATL,Atlanta Utd,3,2,H
21633,mls,2021,31/07/2021,03:00,LA,Los Angeles Galaxy,POR,Portland Timbers,4,1,H
21634,mls,2021,31/07/2021,22:00,SEA,Seattle Sounders,SJ,San Jose Earthquakes,0,1,A
21635,mls,2021,31/07/2021,23:00,NY,New York Red Bulls,NE,New England Revolution,2,3,A
21636,mls,2021,01/08/2021,00:30,CIN,FC Cincinnati,DC,DC United,0,0,D
21637,mls,2021,01/08/2021,01:00,MIA,Inter Miami,MTL,CF Montreal,2,1,H
21638,mls,2021,01/08/2021,01:30,HOU,Houston Dynamo,RSL,Real Salt Lake,0,0,D
21639,mls,2021,01/08/2021,01:30,SKC,Sporting Kansas City,DAL,FC Dallas,1,2,A
21640,mls,2021,01/08/2021,02:00,ATX,Austin FC,COL,Colorado Rapids,0,1,A
21641,mls,2021,01/08/2021,03:00,VAN,Vancouver Whitecaps,MIN,Minnesota United,2,2,D
21642,mls,2021,01/08/2021,23:00,PHI,Philadelphia Union,CHI,Chicago Fire,1,1,D
21643,mls,2021,02/08/2021,00:30,TOR,Toronto FC,NSH,Nashville SC,1,1,D
21644,mls,2021,05/08/2021,00:00,NE,New England Revolution,NSH,Nashville SC,0,0,D
21645,mls,2021,05/08/2021,00:30,MTL,CF Montreal,ATL,Atlanta Utd,2,2,D
21646,mls,2021,05/08/2021,00:30,CLB,Columbus Crew,DC,DC United,2,4,A
21647,mls,2021,05/08/2021,00:30,PHI,Philadelphia Union,TOR,Toronto FC,3,0,H
21648,mls,2021,05/08/2021,01:00,CHI,Chicago Fire,NYC,New York City,0,0,D
21649,mls,2021,05/08/2021,01:00,NY,New York Red Bulls,CIN,FC Cincinnati,0,0,D
21650,mls,2021,05/08/2021,01:00,ORL,Orlando City,MIA,Inter Miami,1,1,D
21651,mls,2021,05/08/2021,02:00,ATX,Austin FC,HOU,Houston Dynamo,3,2,H
21652,mls,2021,05/08/2021,03:00,SEA,Seattle Sounders,DAL,FC Dallas,1,1,D
21653,mls,2021,05/08/2021,03:30,LAFC,Los Angeles FC,SKC,Sporting Kansas City,1,4,A
21654,mls,2021,05/08/2021,03:30,LA,Los Angeles Galaxy,RSL,Real Salt Lake,1,0,H
21655,mls,2021,05/08/2021,03:30,POR,Portland Timbers,SJ,San Jose Earthquakes,1,1,D
21656,mls,2021,08/08/2021,00:30,CLB,Columbus Crew,ATL,Atlanta Utd,2,3,A
21657,mls,2021,08/08/2021,00:30,CIN,FC Cincinnati,ORL,Orlando City,1,1,D
21658,mls,2021,08/08/2021,01:00,MIN,Minnesota United,HOU,Houston Dynamo,2,0,H
21659,mls,2021,08/08/2021,01:00,TOR,Toronto FC,NYC,New York City,2,2,D
21660,mls,2021,08/08/2021,01:30,DAL,FC Dallas,ATX,Austin FC,2,0,H
21661,mls,2021,08/08/2021,02:00,COL,Colorado Rapids,SKC,Sporting Kansas City,0,0,D
21662,mls,2021,08/08/2021,03:30,POR,Portland Timbers,RSL,Real Salt Lake,3,2,H
21663,mls,2021,08/08/2021,23:00,CHI,Chicago Fire,NY,New York Red Bulls,2,1,H
21664,mls,2021,08/08/2021,23:00,MIA,Inter Miami,NSH,Nashville SC,2,1,H
21665,mls,2021,08/08/2021,23:00,NE,New England Revolution,PHI,Philadelphia Union,2,1,H
21666,mls,2021,09/08/2021,00:00,SJ,San Jose Earthquakes,LAFC,Los Angeles FC,2,1,H
21667,mls,2021,09/08/2021,01:00,DC,DC United,MTL,CF Montreal,2,1,H
21668,mls,2021,09/08/2021,01:00,LA,Los Angeles Galaxy,VAN,Vancouver Whitecaps,1,1,D
21669,mls,2021,14/08/2021,03:30,SJ,San Jose Earthquakes,VAN,Vancouver Whitecaps,0,0,D
21670,mls,2021,14/08/2021,23:00,MIN,Minnesota United,LA,Los Angeles Galaxy,0,1,A
21671,mls,2021,15/08/2021,01:00,MTL,CF Montreal,NY,New York Red Bulls,2,1,H
21672,mls,2021,15/08/2021,01:00,NYC,New York City,MIA,Inter Miami,2,0,H
21673,mls,2021,15/08/2021,01:00,TOR,Toronto FC,NE,New England Revolution,1,2,A
21674,mls,2021,15/08/2021,01:30,DAL,FC Dallas,SKC,Sporting Kansas City,0,2,A
21675,mls,2021,15/08/2021,01:30,HOU,Houston Dynamo,COL,Colorado Rapids,1,3,A
21676,mls,2021,15/08/2021,03:00,RSL,Real Salt Lake,ATX,Austin FC,1,0,H
21677,mls,2021,15/08/2021,21:00,ATL,Atlanta Utd,LAFC,Los Angeles FC,1,0,H
21678,mls,2021,15/08/2021,23:00,CHI,Chicago Fire,CLB,Columbus Crew,1,0,H
21679,mls,2021,16/08/2021,00:00,NSH,Nashville SC,DC,DC United,5,2,H
21680,mls,2021,16/08/2021,03:00,POR,Portland Timbers,SEA,Seattle Sounders,2,6,A
21681,mls,2021,18/08/2021,03:30,LA,Los Angeles Galaxy,COL,Colorado Rapids,1,2,A
21682,mls,2021,18/08/2021,03:30,SJ,San Jose Earthquakes,MIN,Minnesota United,1,1,D
21683,mls,2021,19/08/2021,00:00,ATL,Atlanta Utd,TOR,Toronto FC,1,0,H
21684,mls,2021,19/08/2021,00:00,NE,New England Revolution,DC,DC United,3,2,H
21685,mls,2021,19/08/2021,00:30,CIN,FC Cincinnati,MTL,CF Montreal,0,0,D
21686,mls,2021,19/08/2021,00:30,MIA,Inter Miami,CHI,Chicago Fire,3,2,H
21687,mls,2021,19/08/2021,00:30,PHI,Philadelphia Union,NYC,New York City,1,0,H
21688,mls,2021,19/08/2021,01:00,NY,New York Red Bulls,CLB,Columbus Crew,1,0,H
21689,mls,2021,19/08/2021,01:30,DAL,FC Dallas,SEA,Seattle Sounders,0,1,A
21690,mls,2021,19/08/2021,01:30,NSH,Nashville SC,ORL,Orlando City,1,1,D
21691,mls,2021,19/08/2021,01:30,SKC,Sporting Kansas City,POR,Portland Timbers,1,1,D
21692,mls,2021,19/08/2021,02:00,ATX,Austin FC,VAN,Vancouver Whitecaps,1,2,A
21693,mls,2021,19/08/2021,03:00,RSL,Real Salt Lake,HOU,Houston Dynamo,2,1,H
21694,mls,2021,21/08/2021,03:30,LA,Los Angeles Galaxy,SJ,San Jose Earthquakes,1,2,A
21695,mls,2021,21/08/2021,20:30,MIN,Minnesota United,SKC,Sporting Kansas City,0,0,D
21696,mls,2021,21/08/2021,22:30,CLB,Columbus Crew,SEA,Seattle Sounders,1,2,A
21697,mls,2021,22/08/2021,01:00,DC,DC United,ATL,Atlanta Utd,1,2,A
21698,mls,2021,22/08/2021,01:00,MIA,Inter Miami,TOR,Toronto FC,3,1,H
21699,mls,2021,22/08/2021,01:00,NE,New England Revolution,CIN,FC Cincinnati,4,1,H
21700,mls,2021,22/08/2021,01:00,ORL,Orlando City,CHI,Chicago Fire,1,0,H
21701,mls,2021,22/08/2021,01:00,PHI,Philadelphia Union,MTL,CF Montreal,1,1,D
21702,mls,2021,22/08/2021,01:30,HOU,Houston Dynamo,DAL,FC Dallas,2,2,D
21703,mls,2021,22/08/2021,02:00,ATX,Austin FC,POR,Portland Timbers,3,1,H
21704,mls,2021,22/08/2021,02:00,COL,Colorado Rapids,RSL,Real Salt Lake,2,1,H
21705,mls,2021,22/08/2021,03:00,VAN,Vancouver Whitecaps,LAFC,Los Angeles FC,2,1,H
21706,mls,2021,27/08/2021,23:30,CLB,Columbus Crew,CIN,FC Cincinnati,3,2,H
21707,mls,2021,28/08/2021,00:30,MTL,CF Montreal,TOR,Toronto FC,3,1,H
21708,mls,2021,28/08/2021,01:30,ORL,Orlando City,MIA,Inter Miami,0,0,D
