,League,Year,Date,Time,H_Code,H_Team,A_Code,A_Team,H_Goals,A_Goals,Result
411,epl,2014,13/09/14,,,Chelsea,,Swansea,4,2,H
412,epl,2014,13/09/14,,,Crystal Palace,,Burnley,0,0,D
413,epl,2014,13/09/14,,,Liverpool,,Aston Villa,0,1,A
414,epl,2014,13/09/14,,,Southampton,,Newcastle,4,0,H
415,epl,2014,13/09/14,,,Stoke,,Leicester,0,1,A
416,epl,2014,13/09/14,,,Sunderland,,Tottenham,2,2,D
417,epl,2014,13/09/14,,,West Brom,,Everton,0,2,A
418,epl,2014,14/09/14,,,Man United,,QPR,4,0,H
419,epl,2014,15/09/14,,,Hull,,West Ham,2,2,D
420,epl,2014,20/09/14,,,Aston Villa,,Arsenal,0,3,A
421,epl,2014,20/09/14,,,Burnley,,Sunderland,0,0,D
422,epl,2014,20/09/14,,,Newcastle,,Hull,2,2,D
423,epl,2014,20/09/14,,,QPR,,Stoke,2,2,D
424,epl,2014,20/09/14,,,Swansea,,Southampton,0,1,A
425,epl,2014,20/09/14,,,West Ham,,Liverpool,3,1,H
426,epl,2014,21/09/14,,,Everton,,Crystal Palace,2,3,A
427,epl,2014,21/09/14,,,Leicester,,Man United,5,3,H
428,epl,2014,21/09/14,,,Man City,,Chelsea,1,1,D
429,epl,2014,21/09/14,,,Tottenham,,West Brom,0,1,A
430,epl,2014,27/09/14,,,Arsenal,,Tottenham,1,1,D
431,epl,2014,27/09/14,,,Chelsea,,Aston Villa,3,0,H
432,epl,2014,27/09/14,,,Crystal Palace,,Leicester,2,0,H
433,epl,2014,27/09/14,,,Hull,,Man City,2,4,A
434,epl,2014,27/09/14,,,Liverpool,,Everton,1,1,D
435,epl,2014,27/09/14,,,Man United,,West Ham,2,1,H
436,epl,2014,27/09/14,,,Southampton,,QPR,2,1,H
437,epl,2014,27/09/14,,,Sunderland,,Swansea,0,0,D
438,epl,2014,28/09/14,,,West Brom,,Burnley,4,0,H
439,epl,2014,29/09/14,,,Stoke,,Newcastle,1,0,H
440,epl,2014,04/10/14,,,Aston Villa,,Man City,0,2,A
441,epl,2014,04/10/14,,,Hull,,Crystal Palace,2,0,H
442,epl,2014,04/10/14,,,Leicester,,Burnley,2,2,D
443,epl,2014,04/10/14,,,Liverpool,,West Brom,2,1,H
444,epl,2014,04/10/14,,,Sunderland,,Stoke,3,1,H
445,epl,2014,04/10/14,,,Swansea,,Newcastle,2,2,D
446,epl,2014,05/10/14,,,Chelsea,,Arsenal,2,0,H
447,epl,2014,05/10/14,,,Man United,,Everton,2,1,H
448,epl,2014,05/10/14,,,Tottenham,,Southampton,1,0,H
449,epl,2014,05/10/14,,,West Ham,,QPR,2,0,H
450,epl,2014,18/10/14,,,Arsenal,,Hull,2,2,D
451,epl,2014,18/10/14,,,Burnley,,West Ham,1,3,A
452,epl,2014,18/10/14,,,Crystal Palace,,Chelsea,1,2,A
453,epl,2014,18/10/14,,,Everton,,Aston Villa,3,0,H
454,epl,2014,18/10/14,,,Man City,,Tottenham,4,1,H
455,epl,2014,18/10/14,,,Newcastle,,Leicester,1,0,H
456,epl,2014,18/10/14,,,Southampton,,Sunderland,8,0,H
457,epl,2014,19/10/14,,,QPR,,Liverpool,2,3,A
458,epl,2014,19/10/14,,,Stoke,,Swansea,2,1,H
459,epl,2014,20/10/14,,,West Brom,,Man United,2,2,D
460,epl,2014,25/10/14,,,Liverpool,,Hull,0,0,D
461,epl,2014,25/10/14,,,Southampton,,Stoke,1,0,H
462,epl,2014,25/10/14,,,Sunderland,,Arsenal,0,2,A
463,epl,2014,25/10/14,,,Swansea,,Leicester,2,0,H
464,epl,2014,25/10/14,,,West Brom,,Crystal Palace,2,2,D
465,epl,2014,25/10/14,,,West Ham,,Man City,2,1,H
466,epl,2014,26/10/14,,,Burnley,,Everton,1,3,A
467,epl,2014,26/10/14,,,Man United,,Chelsea,1,1,D
468,epl,2014,26/10/14,,,Tottenham,,Newcastle,1,2,A
469,epl,2014,27/10/14,,,QPR,,Aston Villa,2,0,H
470,epl,2014,01/11/14,,,Arsenal,,Burnley,3,0,H
471,epl,2014,01/11/14,,,Chelsea,,QPR,2,1,H
472,epl,2014,01/11/14,,,Everton,,Swansea,0,0,D
473,epl,2014,01/11/14,,,Hull,,Southampton,0,1,A
474,epl,2014,01/11/14,,,Leicester,,West Brom,0,1,A
475,epl,2014,01/11/14,,,Newcastle,,Liverpool,1,0,H
476,epl,2014,01/11/14,,,Stoke,,West Ham,2,2,D
477,epl,2014,02/11/14,,,Aston Villa,,Tottenham,1,2,A
478,epl,2014,02/11/14,,,Man City,,Man United,1,0,H
479,epl,2014,03/11/14,,,Crystal Palace,,Sunderland,1,3,A
480,epl,2014,08/11/14,,,Burnley,,Hull,1,0,H
481,epl,2014,08/11/14,,,Liverpool,,Chelsea,1,2,A
482,epl,2014,08/11/14,,,Man United,,Crystal Palace,1,0,H
483,epl,2014,08/11/14,,,QPR,,Man City,2,2,D
484,epl,2014,08/11/14,,,Southampton,,Leicester,2,0,H
485,epl,2014,08/11/14,,,West Ham,,Aston Villa,0,0,D
486,epl,2014,09/11/14,,,Sunderland,,Everton,1,1,D
487,epl,2014,09/11/14,,,Swansea,,Arsenal,2,1,H
488,epl,2014,09/11/14,,,Tottenham,,Stoke,1,2,A
489,epl,2014,09/11/14,,,West Brom,,Newcastle,0,2,A
490,epl,2014,22/11/14,,,Arsenal,,Man United,1,2,A
491,epl,2014,22/11/14,,,Chelsea,,West Brom,2,0,H
492,epl,2014,22/11/14,,,Everton,,West Ham,2,1,H
493,epl,2014,22/11/14,,,Leicester,,Sunderland,0,0,D
494,epl,2014,22/11/14,,,Man City,,Swansea,2,1,H
495,epl,2014,22/11/14,,,Newcastle,,QPR,1,0,H
496,epl,2014,22/11/14,,,Stoke,,Burnley,1,2,A
497,epl,2014,23/11/14,,,Crystal Palace,,Liverpool,3,1,H
498,epl,2014,23/11/14,,,Hull,,Tottenham,1,2,A
499,epl,2014,24/11/14,,,Aston Villa,,Southampton,1,1,D
500,epl,2014,29/11/14,,,Burnley,,Aston Villa,1,1,D
501,epl,2014,29/11/14,,,Liverpool,,Stoke,1,0,H
502,epl,2014,29/11/14,,,Man United,,Hull,3,0,H
503,epl,2014,29/11/14,,,QPR,,Leicester,3,2,H
504,epl,2014,29/11/14,,,Sunderland,,Chelsea,0,0,D
505,epl,2014,29/11/14,,,Swansea,,Crystal Palace,1,1,D
506,epl,2014,29/11/14,,,West Brom,,Arsenal,0,1,A
507,epl,2014,29/11/14,,,West Ham,,Newcastle,1,0,H
508,epl,2014,30/11/14,,,Southampton,,Man City,0,3,A
509,epl,2014,30/11/14,,,Tottenham,,Everton,2,1,H
510,epl,2014,02/12/14,,,Burnley,,Newcastle,1,1,D
511,epl,2014,02/12/14,,,Crystal Palace,,Aston Villa,0,1,A
512,epl,2014,02/12/14,,,Leicester,,Liverpool,1,3,A
513,epl,2014,02/12/14,,,Man United,,Stoke,2,1,H
514,epl,2014,02/12/14,,,Swansea,,QPR,2,0,H
515,epl,2014,02/12/14,,,West Brom,,West Ham,1,2,A
516,epl,2014,03/12/14,,,Arsenal,,Southampton,1,0,H
517,epl,2014,03/12/14,,,Chelsea,,Tottenham,3,0,H
518,epl,2014,03/12/14,,,Everton,,Hull,1,1,D
519,epl,2014,03/12/14,,,Sunderland,,Man City,1,4,A
520,epl,2014,06/12/14,,,Hull,,West Brom,0,0,D
521,epl,2014,06/12/14,,,Liverpool,,Sunderland,0,0,D
522,epl,2014,06/12/14,,,Man City,,Everton,1,0,H
523,epl,2014,06/12/14,,,Newcastle,,Chelsea,2,1,H
524,epl,2014,06/12/14,,,QPR,,Burnley,2,0,H
525,epl,2014,06/12/14,,,Stoke,,Arsenal,3,2,H
526,epl,2014,06/12/14,,,Tottenham,,Crystal Palace,0,0,D
527,epl,2014,07/12/14,,,Aston Villa,,Leicester,2,1,H
528,epl,2014,07/12/14,,,West Ham,,Swansea,3,1,H
529,epl,2014,08/12/14,,,Southampton,,Man United,1,2,A
530,epl,2014,13/12/14,,,Arsenal,,Newcastle,4,1,H
531,epl,2014,13/12/14,,,Burnley,,Southampton,1,0,H
532,epl,2014,13/12/14,,,Chelsea,,Hull,2,0,H
533,epl,2014,13/12/14,,,Crystal Palace,,Stoke,1,1,D
534,epl,2014,13/12/14,,,Leicester,,Man City,0,1,A
535,epl,2014,13/12/14,,,Sunderland,,West Ham,1,1,D
536,epl,2014,13/12/14,,,West Brom,,Aston Villa,1,0,H
537,epl,2014,14/12/14,,,Man United,,Liverpool,3,0,H
538,epl,2014,14/12/14,,,Swansea,,Tottenham,1,2,A
539,epl,2014,15/12/14,,,Everton,,QPR,3,1,H
540,epl,2014,20/12/14,,,Aston Villa,,Man United,1,1,D
541,epl,2014,20/12/14,,,Hull,,Swansea,0,1,A
542,epl,2014,20/12/14,,,Man City,,Crystal Palace,3,0,H
543,epl,2014,20/12/14,,,QPR,,West Brom,3,2,H
544,epl,2014,20/12/14,,,Southampton,,Everton,3,0,H
545,epl,2014,20/12/14,,,Tottenham,,Burnley,2,1,H
546,epl,2014,20/12/14,,,West Ham,,Leicester,2,0,H
547,epl,2014,21/12/14,,,Liverpool,,Arsenal,2,2,D
548,epl,2014,21/12/14,,,Newcastle,,Sunderland,0,1,A
549,epl,2014,22/12/14,,,Stoke,,Chelsea,0,2,A
550,epl,2014,26/12/14,,,Arsenal,,QPR,2,1,H
551,epl,2014,26/12/14,,,Burnley,,Liverpool,0,1,A
552,epl,2014,26/12/14,,,Chelsea,,West Ham,2,0,H
553,epl,2014,26/12/14,,,Crystal Palace,,Southampton,1,3,A
554,epl,2014,26/12/14,,,Everton,,Stoke,0,1,A
555,epl,2014,26/12/14,,,Leicester,,Tottenham,1,2,A
556,epl,2014,26/12/14,,,Man United,,Newcastle,3,1,H
557,epl,2014,26/12/14,,,Sunderland,,Hull,1,3,A
558,epl,2014,26/12/14,,,Swansea,,Aston Villa,1,0,H
559,epl,2014,26/12/14,,,West Brom,,Man City,1,3,A
560,epl,2014,28/12/14,,,Aston Villa,,Sunderland,0,0,D
561,epl,2014,28/12/14,,,Hull,,Leicester,0,1,A
562,epl,2014,28/12/14,,,Man City,,Burnley,2,2,D
563,epl,2014,28/12/14,,,Newcastle,,Everton,3,2,H
564,epl,2014,28/12/14,,,QPR,,Crystal Palace,0,0,D
565,epl,2014,28/12/14,,,Southampton,,Chelsea,1,1,D
566,epl,2014,28/12/14,,,Stoke,,West Brom,2,0,H
567,epl,2014,28/12/14,,,Tottenham,,Man United,0,0,D
568,epl,2014,28/12/14,,,West Ham,,Arsenal,1,2,A
569,epl,2014,29/12/14,,,Liverpool,,Swansea,4,1,H
570,epl,2014,01/01/15,,,Aston Villa,,Crystal Palace,0,0,D
571,epl,2014,01/01/15,,,Hull,,Everton,2,0,H
572,epl,2014,01/01/15,,,Liverpool,,Leicester,2,2,D
573,epl,2014,01/01/15,,,Man City,,Sunderland,3,2,H
574,epl,2014,01/01/15,,,Newcastle,,Burnley,3,3,D
575,epl,2014,01/01/15,,,QPR,,Swansea,1,1,D
576,epl,2014,01/01/15,,,Southampton,,Arsenal,2,0,H
577,epl,2014,01/01/15,,,Stoke,,Man United,1,1,D
578,epl,2014,01/01/15,,,Tottenham,,Chelsea,5,3,H
579,epl,2014,01/01/15,,,West Ham,,West Brom,1,1,D
580,epl,2014,10/01/15,,,Burnley,,QPR,2,1,H
581,epl,2014,10/01/15,,,Chelsea,,Newcastle,2,0,H
582,epl,2014,10/01/15,,,Crystal Palace,,Tottenham,2,1,H
583,epl,2014,10/01/15,,,Everton,,Man City,1,1,D
584,epl,2014,10/01/15,,,Leicester,,Aston Villa,1,0,H
585,epl,2014,10/01/15,,,Sunderland,,Liverpool,0,1,A
586,epl,2014,10/01/15,,,Swansea,,West Ham,1,1,D
587,epl,2014,10/01/15,,,West Brom,,Hull,1,0,H
588,epl,2014,11/01/15,,,Arsenal,,Stoke,3,0,H
589,epl,2014,11/01/15,,,Man United,,Southampton,0,1,A
590,epl,2014,17/01/15,,,Aston Villa,,Liverpool,0,2,A
591,epl,2014,17/01/15,,,Burnley,,Crystal Palace,2,3,A
592,epl,2014,17/01/15,,,Leicester,,Stoke,0,1,A
593,epl,2014,17/01/15,,,Newcastle,,Southampton,1,2,A
594,epl,2014,17/01/15,,,QPR,,Man United,0,2,A
595,epl,2014,17/01/15,,,Swansea,,Chelsea,0,5,A
596,epl,2014,17/01/15,,,Tottenham,,Sunderland,2,1,H
597,epl,2014,18/01/15,,,Man City,,Arsenal,0,2,A
598,epl,2014,18/01/15,,,West Ham,,Hull,3,0,H
599,epl,2014,19/01/15,,,Everton,,West Brom,0,0,D
600,epl,2014,31/01/15,,,Chelsea,,Man City,1,1,D
601,epl,2014,31/01/15,,,Crystal Palace,,Everton,0,1,A
602,epl,2014,31/01/15,,,Hull,,Newcastle,0,3,A
603,epl,2014,31/01/15,,,Liverpool,,West Ham,2,0,H
604,epl,2014,31/01/15,,,Man United,,Leicester,3,1,H
605,epl,2014,31/01/15,,,Stoke,,QPR,3,1,H
606,epl,2014,31/01/15,,,Sunderland,,Burnley,2,0,H
607,epl,2014,31/01/15,,,West Brom,,Tottenham,0,3,A
608,epl,2014,01/02/15,,,Arsenal,,Aston Villa,5,0,H
609,epl,2014,01/02/15,,,Southampton,,Swansea,0,1,A
610,epl,2014,07/02/15,,,Aston Villa,,Chelsea,1,2,A
611,epl,2014,07/02/15,,,Everton,,Liverpool,0,0,D
612,epl,2014,07/02/15,,,Leicester,,Crystal Palace,0,1,A
613,epl,2014,07/02/15,,,Man City,,Hull,1,1,D
614,epl,2014,07/02/15,,,QPR,,Southampton,0,1,A
615,epl,2014,07/02/15,,,Swansea,,Sunderland,1,1,D
616,epl,2014,07/02/15,,,Tottenham,,Arsenal,2,1,H
617,epl,2014,08/02/15,,,Burnley,,West Brom,2,2,D
618,epl,2014,08/02/15,,,Newcastle,,Stoke,1,1,D
619,epl,2014,08/02/15,,,West Ham,,Man United,1,1,D
620,epl,2014,10/02/15,,,Arsenal,,Leicester,2,1,H
621,epl,2014,10/02/15,,,Hull,,Aston Villa,2,0,H
622,epl,2014,10/02/15,,,Liverpool,,Tottenham,3,2,H
623,epl,2014,10/02/15,,,Sunderland,,QPR,0,2,A
624,epl,2014,11/02/15,,,Chelsea,,Everton,1,0,H
625,epl,2014,11/02/15,,,Crystal Palace,,Newcastle,1,1,D
626,epl,2014,11/02/15,,,Man United,,Burnley,3,1,H
627,epl,2014,11/02/15,,,Southampton,,West Ham,0,0,D
628,epl,2014,11/02/15,,,Stoke,,Man City,1,4,A
629,epl,2014,11/02/15,,,West Brom,,Swansea,2,0,H
630,epl,2014,21/02/15,,,Aston Villa,,Stoke,1,2,A
631,epl,2014,21/02/15,,,Chelsea,,Burnley,1,1,D
632,epl,2014,21/02/15,,,Crystal Palace,,Arsenal,1,2,A
633,epl,2014,21/02/15,,,Hull,,QPR,2,1,H
634,epl,2014,21/02/15,,,Man City,,Newcastle,5,0,H
635,epl,2014,21/02/15,,,Sunderland,,West Brom,0,0,D
636,epl,2014,21/02/15,,,Swansea,,Man United,2,1,H
637,epl,2014,22/02/15,,,Everton,,Leicester,2,2,D
638,epl,2014,22/02/15,,,Southampton,,Liverpool,0,2,A
639,epl,2014,22/02/15,,,Tottenham,,West Ham,2,2,D
640,epl,2014,28/02/15,,,Burnley,,Swansea,0,1,A
641,epl,2014,28/02/15,,,Man United,,Sunderland,2,0,H
642,epl,2014,28/02/15,,,Newcastle,,Aston Villa,1,0,H
643,epl,2014,28/02/15,,,Stoke,,Hull,1,0,H
644,epl,2014,28/02/15,,,West Brom,,Southampton,1,0,H
645,epl,2014,28/02/15,,,West Ham,,Crystal Palace,1,3,A
646,epl,2014,01/03/15,,,Arsenal,,Everton,2,0,H
647,epl,2014,01/03/15,,,Liverpool,,Man City,2,1,H
648,epl,2014,03/03/15,,,Aston Villa,,West Brom,2,1,H
649,epl,2014,03/03/15,,,Hull,,Sunderland,1,1,D
650,epl,2014,03/03/15,,,Southampton,,Crystal Palace,1,0,H
651,epl,2014,04/03/15,,,Liverpool,,Burnley,2,0,H
652,epl,2014,04/03/15,,,Man City,,Leicester,2,0,H
653,epl,2014,04/03/15,,,Newcastle,,Man United,0,1,A
654,epl,2014,04/03/15,,,QPR,,Arsenal,1,2,A
655,epl,2014,04/03/15,,,Stoke,,Everton,2,0,H
656,epl,2014,04/03/15,,,Tottenham,,Swansea,3,2,H
657,epl,2014,04/03/15,,,West Ham,,Chelsea,0,1,A
658,epl,2014,07/03/15,,,QPR,,Tottenham,1,2,A
659,epl,2014,14/03/15,,,Arsenal,,West Ham,3,0,H
660,epl,2014,14/03/15,,,Burnley,,Man City,1,0,H
661,epl,2014,14/03/15,,,Crystal Palace,,QPR,3,1,H
662,epl,2014,14/03/15,,,Leicester,,Hull,0,0,D
663,epl,2014,14/03/15,,,Sunderland,,Aston Villa,0,4,A
664,epl,2014,14/03/15,,,West Brom,,Stoke,1,0,H
665,epl,2014,15/03/15,,,Chelsea,,Southampton,1,1,D
666,epl,2014,15/03/15,,,Everton,,Newcastle,3,0,H
667,epl,2014,15/03/15,,,Man United,,Tottenham,3,0,H
668,epl,2014,16/03/15,,,Swansea,,Liverpool,0,1,A
669,epl,2014,21/03/15,,,Aston Villa,,Swansea,0,1,A
670,epl,2014,21/03/15,,,Man City,,West Brom,3,0,H
671,epl,2014,21/03/15,,,Newcastle,,Arsenal,1,2,A
672,epl,2014,21/03/15,,,Southampton,,Burnley,2,0,H
673,epl,2014,21/03/15,,,Stoke,,Crystal Palace,1,2,A
674,epl,2014,21/03/15,,,Tottenham,,Leicester,4,3,H
675,epl,2014,21/03/15,,,West Ham,,Sunderland,1,0,H
676,epl,2014,22/03/15,,,Hull,,Chelsea,2,3,A
677,epl,2014,22/03/15,,,Liverpool,,Man United,1,2,A
678,epl,2014,22/03/15,,,QPR,,Everton,1,2,A
679,epl,2014,04/04/15,,,Arsenal,,Liverpool,4,1,H
680,epl,2014,04/04/15,,,Chelsea,,Stoke,2,1,H
681,epl,2014,04/04/15,,,Everton,,Southampton,1,0,H
682,epl,2014,04/04/15,,,Leicester,,West Ham,2,1,H
683,epl,2014,04/04/15,,,Man United,,Aston Villa,3,1,H
684,epl,2014,04/04/15,,,Swansea,,Hull,3,1,H
685,epl,2014,04/04/15,,,West Brom,,QPR,1,4,A
686,epl,2014,05/04/15,,,Burnley,,Tottenham,0,0,D
687,epl,2014,05/04/15,,,Sunderland,,Newcastle,1,0,H
688,epl,2014,06/04/15,,,Crystal Palace,,Man City,2,1,H
689,epl,2014,07/04/15,,,Aston Villa,,QPR,3,3,D
690,epl,2014,11/04/15,,,Burnley,,Arsenal,0,1,A
691,epl,2014,11/04/15,,,Southampton,,Hull,2,0,H
692,epl,2014,11/04/15,,,Sunderland,,Crystal Palace,1,4,A
693,epl,2014,11/04/15,,,Swansea,,Everton,1,1,D
694,epl,2014,11/04/15,,,Tottenham,,Aston Villa,0,1,A
695,epl,2014,11/04/15,,,West Brom,,Leicester,2,3,A
696,epl,2014,11/04/15,,,West Ham,,Stoke,1,1,D
697,epl,2014,12/04/15,,,Man United,,Man City,4,2,H
698,epl,2014,12/04/15,,,QPR,,Chelsea,0,1,A
699,epl,2014,13/04/15,,,Liverpool,,Newcastle,2,0,H
700,epl,2014,18/04/15,,,Chelsea,,Man United,1,0,H
701,epl,2014,18/04/15,,,Crystal Palace,,West Brom,0,2,A
702,epl,2014,18/04/15,,,Everton,,Burnley,1,0,H
703,epl,2014,18/04/15,,,Leicester,,Swansea,2,0,H
704,epl,2014,18/04/15,,,Stoke,,Southampton,2,1,H
705,epl,2014,19/04/15,,,Man City,,West Ham,2,0,H
706,epl,2014,19/04/15,,,Newcastle,,Tottenham,1,3,A
707,epl,2014,25/04/15,,,Burnley,,Leicester,0,1,A
708,epl,2014,25/04/15,,,Crystal Palace,,Hull,0,2,A
709,epl,2014,25/04/15,,,Man City,,Aston Villa,3,2,H
710,epl,2014,25/04/15,,,Newcastle,,Swansea,2,3,A
711,epl,2014,25/04/15,,,QPR,,West Ham,0,0,D
712,epl,2014,25/04/15,,,Southampton,,Tottenham,2,2,D
713,epl,2014,25/04/15,,,Stoke,,Sunderland,1,1,D
714,epl,2014,25/04/15,,,West Brom,,Liverpool,0,0,D
715,epl,2014,26/04/15,,,Arsenal,,Chelsea,0,0,D
716,epl,2014,26/04/15,,,Everton,,Man United,3,0,H
717,epl,2014,28/04/15,,,Hull,,Liverpool,1,0,H
718,epl,2014,29/04/15,,,Leicester,,Chelsea,1,3,A
719,epl,2014,02/05/15,,,Aston Villa,,Everton,3,2,H
720,epl,2014,02/05/15,,,Leicester,,Newcastle,3,0,H
721,epl,2014,02/05/15,,,Liverpool,,QPR,2,1,H
722,epl,2014,02/05/15,,,Man United,,West Brom,0,1,A
723,epl,2014,02/05/15,,,Sunderland,,Southampton,2,1,H
724,epl,2014,02/05/15,,,Swansea,,Stoke,2,0,H
725,epl,2014,02/05/15,,,West Ham,,Burnley,1,0,H
726,epl,2014,03/05/15,,,Chelsea,,Crystal Palace,1,0,H
727,epl,2014,03/05/15,,,Tottenham,,Man City,0,1,A
728,epl,2014,04/05/15,,,Hull,,Arsenal,1,3,A
729,epl,2014,09/05/15,,,Aston Villa,,West Ham,1,0,H
730,epl,2014,09/05/15,,,Crystal Palace,,Man United,1,2,A
731,epl,2014,09/05/15,,,Everton,,Sunderland,0,2,A
732,epl,2014,09/05/15,,,Hull,,Burnley,0,1,A
733,epl,2014,09/05/15,,,Leicester,,Southampton,2,0,H
734,epl,2014,09/05/15,,,Newcastle,,West Brom,1,1,D
735,epl,2014,09/05/15,,,Stoke,,Tottenham,3,0,H
736,epl,2014,10/05/15,,,Chelsea,,Liverpool,1,1,D
737,epl,2014,10/05/15,,,Man City,,QPR,6,0,H
738,epl,2014,11/05/15,,,Arsenal,,Swansea,0,1,A
739,epl,2014,16/05/15,,,Burnley,,Stoke,0,0,D
740,epl,2014,16/05/15,,,Liverpool,,Crystal Palace,1,3,A
741,epl,2014,16/05/15,,,QPR,,Newcastle,2,1,H
742,epl,2014,16/05/15,,,Southampton,,Aston Villa,6,1,H
743,epl,2014,16/05/15,,,Sunderland,,Leicester,0,0,D
744,epl,2014,16/05/15,,,Tottenham,,Hull,2,0,H
745,epl,2014,16/05/15,,,West Ham,,Everton,1,2,A
746,epl,2014,17/05/15,,,Man United,,Arsenal,1,1,D
747,epl,2014,17/05/15,,,Swansea,,Man City,2,4,A
748,epl,2014,18/05/15,,,West Brom,,Chelsea,3,0,H
749,epl,2014,20/05/15,,,Arsenal,,Sunderland,0,0,D
750,epl,2014,24/05/15,,,Arsenal,,West Brom,4,1,H
751,epl,2014,24/05/15,,,Aston Villa,,Burnley,0,1,A
752,epl,2014,24/05/15,,,Chelsea,,Sunderland,3,1,H
753,epl,2014,24/05/15,,,Crystal Palace,,Swansea,1,0,H
754,epl,2014,24/05/15,,,Everton,,Tottenham,0,1,A
755,epl,2014,24/05/15,,,Hull,,Man United,0,0,D
756,epl,2014,24/05/15,,,Leicester,,QPR,5,1,H
757,epl,2014,24/05/15,,,Man City,,Southampton,2,0,H
758,epl,2014,24/05/15,,,Newcastle,,West Ham,2,0,H
759,epl,2014,24/05/15,,,Stoke,,Liverpool,6,1,H
760,epl,2015,08/08/2015,,,Bournemouth,,Aston Villa,0,1,A
761,epl,2015,08/08/2015,,,Chelsea,,Swansea,2,2,D
762,epl,2015,08/08/2015,,,Everton,,Watford,2,2,D
763,epl,2015,08/08/2015,,,Leicester,,Sunderland,4,2,H
764,epl,2015,08/08/2015,,,Man United,,Tottenham,1,0,H
765,epl,2015,08/08/2015,,,Norwich,,Crystal Palace,1,3,A
766,epl,2015,09/08/2015,,,Arsenal,,West Ham,0,2,A
767,epl,2015,09/08/2015,,,Newcastle,,Southampton,2,2,D
768,epl,2015,09/08/2015,,,Stoke,,Liverpool,0,1,A
769,epl,2015,10/08/2015,,,West Brom,,Man City,0,3,A
770,epl,2015,14/08/2015,,,Aston Villa,,Man United,0,1,A
771,epl,2015,15/08/2015,,,Southampton,,Everton,0,3,A
772,epl,2015,15/08/2015,,,Sunderland,,Norwich,1,3,A
773,epl,2015,15/08/2015,,,Swansea,,Newcastle,2,0,H
774,epl,2015,15/08/2015,,,Tottenham,,Stoke,2,2,D
775,epl,2015,15/08/2015,,,Watford,,West Brom,0,0,D
776,epl,2015,15/08/2015,,,West Ham,,Leicester,1,2,A
777,epl,2015,16/08/2015,,,Crystal Palace,,Arsenal,1,2,A
778,epl,2015,16/08/2015,,,Man City,,Chelsea,3,0,H
779,epl,2015,17/08/2015,,,Liverpool,,Bournemouth,1,0,H
780,epl,2015,22/08/2015,,,Crystal Palace,,Aston Villa,2,1,H
781,epl,2015,22/08/2015,,,Leicester,,Tottenham,1,1,D
782,epl,2015,22/08/2015,,,Man United,,Newcastle,0,0,D
783,epl,2015,22/08/2015,,,Norwich,,Stoke,1,1,D
784,epl,2015,22/08/2015,,,Sunderland,,Swansea,1,1,D
785,epl,2015,22/08/2015,,,West Ham,,Bournemouth,3,4,A
786,epl,2015,23/08/2015,,,Everton,,Man City,0,2,A
787,epl,2015,23/08/2015,,,Watford,,Southampton,0,0,D
788,epl,2015,23/08/2015,,,West Brom,,Chelsea,2,3,A
789,epl,2015,24/08/2015,,,Arsenal,,Liverpool,0,0,D
790,epl,2015,29/08/2015,,,Aston Villa,,Sunderland,2,2,D
791,epl,2015,29/08/2015,,,Bournemouth,,Leicester,1,1,D
792,epl,2015,29/08/2015,,,Chelsea,,Crystal Palace,1,2,A
793,epl,2015,29/08/2015,,,Liverpool,,West Ham,0,3,A
794,epl,2015,29/08/2015,,,Man City,,Watford,2,0,H
795,epl,2015,29/08/2015,,,Newcastle,,Arsenal,0,1,A
796,epl,2015,29/08/2015,,,Stoke,,West Brom,0,1,A
797,epl,2015,29/08/2015,,,Tottenham,,Everton,0,0,D
798,epl,2015,30/08/2015,,,Southampton,,Norwich,3,0,H
799,epl,2015,30/08/2015,,,Swansea,,Man United,2,1,H
800,epl,2015,12/09/2015,,,Arsenal,,Stoke,2,0,H
801,epl,2015,12/09/2015,,,Crystal Palace,,Man City,0,1,A
802,epl,2015,12/09/2015,,,Everton,,Chelsea,3,1,H
803,epl,2015,12/09/2015,,,Man United,,Liverpool,3,1,H
804,epl,2015,12/09/2015,,,Norwich,,Bournemouth,3,1,H
805,epl,2015,12/09/2015,,,Watford,,Swansea,1,0,H
806,epl,2015,12/09/2015,,,West Brom,,Southampton,0,0,D
807,epl,2015,13/09/2015,,,Leicester,,Aston Villa,3,2,H
808,epl,2015,13/09/2015,,,Sunderland,,Tottenham,0,1,A
809,epl,2015,14/09/2015,,,West Ham,,Newcastle,2,0,H
810,epl,2015,19/09/2015,,,Aston Villa,,West Brom,0,1,A
811,epl,2015,19/09/2015,,,Bournemouth,,Sunderland,2,0,H
812,epl,2015,19/09/2015,,,Chelsea,,Arsenal,2,0,H
813,epl,2015,19/09/2015,,,Man City,,West Ham,1,2,A
814,epl,2015,19/09/2015,,,Newcastle,,Watford,1,2,A
815,epl,2015,19/09/2015,,,Stoke,,Leicester,2,2,D
816,epl,2015,19/09/2015,,,Swansea,,Everton,0,0,D
817,epl,2015,20/09/2015,,,Liverpool,,Norwich,1,1,D
818,epl,2015,20/09/2015,,,Southampton,,Man United,2,3,A
819,epl,2015,20/09/2015,,,Tottenham,,Crystal Palace,1,0,H
820,epl,2015,26/09/2015,,,Leicester,,Arsenal,2,5,A
821,epl,2015,26/09/2015,,,Liverpool,,Aston Villa,3,2,H
822,epl,2015,26/09/2015,,,Man United,,Sunderland,3,0,H
